1.42,0,7.30354e-08,-8.8097e-07,0,1.55259e-07,-1.22445e-06
1.43,0,7.45986e-08,-8.93257e-07,0,1.57387e-07,-1.23301e-06
1.44,0,7.61832e-08,-9.0563e-07,0,1.5953e-07,-1.24156e-06
1.45,0,7.77892e-08,-9.18088e-07,0,1.61688e-07,-1.25011e-06
1.46,0,7.9417e-08,-9.30632e-07,0,1.63862e-07,-1.25866e-06
1.47,0,8.10665e-08,-9.43262e-07,0,1.6605e-07,-1.26721e-06
1.48,0,8.2738e-08,-9.55976e-07,0,1.68254e-07,-1.27575e-06
1.49,0,8.44317e-08,-9.68776e-07,0,1.70472e-07,-1.28428e-06
1.5,0,8.61475e-08,-9.81662e-07,0,1.72706e-07,-1.29282e-06
1.51,0,8.78858e-08,-9.94633e-07,0,1.74955e-07,-1.30134e-06
1.52,0,8.96429e-08,-1.00767e-06,0,1.76464e-07,-1.30703e-06
1.53,0,9.14151e-08,-1.02077e-06,0,1.77983e-07,-1.31271e-06
1.54,0,9.32064e-08,-1.03394e-06,0,1.80277e-07,-1.32122e-06
1.55,0,9.50207e-08,-1.0472e-06,0,1.82585e-07,-1.32974e-06
1.56,0,9.68582e-08,-1.06054e-06,0,1.84909e-07,-1.33825e-06
1.57,0,9.87189e-08,-1.07396e-06,0,1.87248e-07,-1.34675e-06
1.58,0,1.00603e-07,-1.08747e-06,0,1.89601e-07,-1.35525e-06
1.59,0,1.02507e-07,-1.10107e-06,0,1.91262e-07,-1.36394e-06
1.6,0,1.04432e-07,-1.11475e-06,0,1.93646e-07,-1.37244e-06
1.61,0,1.0638e-07,-1.12852e-06,0,1.96044e-07,-1.38092e-06
1.62,0,1.08349e-07,-1.14237e-06,0,1.97751e-07,-1.38961e-06
1.63,0,1.10339e-07,-1.15631e-06,0,2.00179e-07,-1.39809e-06
1.64,0,1.12353e-07,-1.17033e-06,0,2.01861e-07,-1.40525e-06
1.65,0,1.14376e-07,-1.18441e-06,0,2.03558e-07,-1.41241e-06
1.66,0,1.1642e-07,-1.19857e-06,0,2.05207e-07,-1.41806e-06
1.67,0,1.18485e-07,-1.21279e-06,0,2.07695e-07,-1.42652e-06
1.68,0,1.20574e-07,-1.2271e-06,0,2.10198e-07,-1.43498e-06
1.69,0,1.22689e-07,-1.24149e-06,0,2.12716e-07,-1.44343e-06
1.7,0,1.24821e-07,-1.25595e-06,0,2.13348e-07,-1.44938e-06
1.71,0,1.26963e-07,-1.27049e-06,0,2.15118e-07,-1.45652e-06
1.72,0,1.29123e-07,-1.28508e-06,0,2.17255e-07,-1.46355e-06
1.73,0,1.31309e-07,-1.29976e-06,0,2.19832e-07,-1.47199e-06
1.74,0,1.33516e-07,-1.31452e-06,0,2.22073e-07,-1.48053e-06
1.75,0,1.35747e-07,-1.32937e-06,0,2.23978e-07,-1.48917e-06
1.76,0,1.37999e-07,-1.34431e-06,0,2.266e-07,-1.49759e-06
1.77,0,1.40279e-07,-1.35932e-06,0,2.28887e-07,-1.50612e-06
1.78,0,1.42577e-07,-1.37443e-06,0,2.31188e-07,-1.51464e-06
1.79,0,1.44902e-07,-1.38962e-06,0,2.33854e-07,-1.52305e-06
1.8,0,1.47259e-07,-1.4049e-06,0,2.37429e-07,-1.53425e-06
1.81,0,1.49647e-07,-1.42029e-06,0,2.40125e-07,-1.54265e-06
1.82,0,1.52054e-07,-1.43576e-06,0,2.41787e-07,-1.55138e-06
1.83,0,1.54481e-07,-1.4513e-06,0,2.43254e-07,-1.55709e-06
1.84,0,1.56919e-07,-1.4669e-06,0,2.44732e-07,-1.56279e-06
1.85,0,1.59381e-07,-1.48257e-06,0,2.47487e-07,-1.57117e-06
1.86,0,1.61862e-07,-1.49833e-06,0,2.48513e-07,-1.58012e-06
1.87,0,1.64366e-07,-1.51418e-06,0,2.52574e-07,-1.59116e-06
1.88,0,1.66899e-07,-1.53014e-06,0,2.53631e-07,-1.60011e-06
1.89,0,1.69446e-07,-1.54618e-06,0,2.56097e-07,-1.60859e-06
1.9,0,1.72022e-07,-1.56232e-06,0,2.59173e-07,-1.61996e-06
1.91,0,1.74623e-07,-1.57855e-06,0,2.61068e-07,-1.62553e-06
1.92,0,1.77248e-07,-1.59485e-06,0,2.63579e-07,-1.63399e-06
1.93,0,1.79895e-07,-1.61123e-06,0,2.65757e-07,-1.64257e-06
1.94,0,1.82563e-07,-1.6277e-06,0,2.67603e-07,-1.65127e-06
1.95,0,1.8525e-07,-1.64426e-06,0,2.70159e-07,-1.65971e-06
1.96,0,1.87967e-07,-1.6609e-06,0,2.73076e-07,-1.66804e-06
1.97,0,1.90704e-07,-1.6776e-06,0,2.74337e-07,-1.67383e-06
1.98,0,1.93462e-07,-1.69438e-06,0,2.77283e-07,-1.68214e-06
1.99,0,1.96242e-07,-1.71125e-06,0,2.7886e-07,-1.69094e-06
2,0,1.99046e-07,-1.7282e-06,0,2.81835e-07,-1.69925e-06
2.01,0,2.01872e-07,-1.74524e-06,0,2.83097e-07,-1.70817e-06
2.02,0,2.0472e-07,-1.76234e-06,0,2.86482e-07,-1.7132e-06
2.03,0,2.07602e-07,-1.7795e-06,0,2.90222e-07,-1.71809e-06
2.04,0,2.10523e-07,-1.79672e-06,0,2.94291e-07,-1.72599e-06
2.05,0,2.13488e-07,-1.81402e-06,0,2.98719e-07,-1.73376e-06
2.06,0,2.16494e-07,-1.8314e-06,0,3.02127e-07,-1.7419e-06
2.07,0,2.19537e-07,-1.84886e-06,0,3.06926e-07,-1.74953e-06
2.08,0,2.22629e-07,-1.86639e-06,0,3.11396e-07,-1.75727e-06
2.09,0,2.25757e-07,-1.88399e-06,0,3.13811e-07,-1.76265e-06
2.1,0,2.28914e-07,-1.90166e-06,0,3.1762e-07,-1.77064e-06
2.11,0,2.32104e-07,-1.91939e-06,0,3.20741e-07,-1.77574e-06
2.12,0,2.35334e-07,-1.93718e-06,0,3.25264e-07,-1.78345e-06
2.13,0,2.38609e-07,-1.95506e-06,0,3.29802e-07,-1.79116e-06
2.14,0,2.41926e-07,-1.97301e-06,0,3.34009e-07,-1.79899e-06
2.15,0,2.45293e-07,-1.99104e-06,0,3.38916e-07,-1.80654e-06
2.16,0,2.48705e-07,-2.00914e-06,0,3.43836e-07,-1.81409e-06
2.17,0,2.52166e-07,-2.02732e-06,0,3.48428e-07,-1.82176e-06
2.18,0,2.55673e-07,-2.04558e-06,0,3.53032e-07,-1.82943e-06
2.19,0,2.59236e-07,-2.06392e-06,0,3.59418e-07,-1.83955e-06
2.2,0,2.6285e-07,-2.08236e-06,0,3.63026e-07,-1.84761e-06
2.21,0,2.665e-07,-2.10087e-06,0,3.66989e-07,-1.85552e-06
2.22,0,2.70186e-07,-2.11947e-06,0,3.70284e-07,-1.8637e-06
2.23,0,2.73907e-07,-2.13813e-06,0,3.74534e-07,-1.86832e-06
2.24,0,2.77669e-07,-2.15685e-06,0,3.77858e-07,-1.87649e-06
2.25,0,2.81477e-07,-2.17565e-06,0,3.84598e-07,-1.88327e-06
2.26,0,2.85347e-07,-2.19452e-06,0,3.8999e-07,-1.89058e-06
2.27,0,2.89272e-07,-2.21345e-06,0,3.94273e-07,-1.89518e-06
2.28,0,2.93245e-07,-2.23244e-06,0,4.01048e-07,-1.90191e-06
2.29,0,2.97279e-07,-2.25149e-06,0,4.05122e-07,-1.90977e-06
2.3,0,3.01354e-07,-2.27063e-06,0,4.09211e-07,-1.91762e-06
2.31,0,3.05458e-07,-2.28983e-06,0,4.11599e-07,-1.9214e-06
2.32,0,3.09591e-07,-2.30909e-06,0,4.15038e-07,-1.92952e-06
2.33,0,3.13758e-07,-2.32842e-06,0,4.19167e-07,-1.93735e-06
2.34,0,3.17974e-07,-2.34784e-06,0,4.2331e-07,-1.94517e-06
2.35,0,3.22225e-07,-2.36733e-06,0,4.26792e-07,-1.95328e-06
2.36,0,3.26511e-07,-2.38688e-06,0,4.30472e-07,-1.95809e-06
2.37,0,3.30833e-07,-2.40651e-06,0,4.33982e-07,-1.96618e-06
2.38,0,3.35197e-07,-2.42621e-06,0,4.38854e-07,-1.97368e-06
2.39,0,3.39604e-07,-2.44598e-06,0,4.42393e-07,-1.98176e-06
2.4,0,3.44052e-07,-2.46584e-06,0,4.46619e-07,-1.98954e-06
